Date,Text_clean,Sentiment
2020-05-22,Todays swingtrade list for NYSE NASDAQ SE SGRY SHOP SHYG SKY SMG SNDX SNN SNPS SONO SPLK SPOT SPWH SUN SURF THC THO TJX TLRY TREX TTC TWLO TWTR VB VC VERI VFF VHC VICI VSLR VTR WES WGO WIX XPO XRT ZYNE,positive
2020-05-22,Thurs 52120 strongest final 30min close Min 5 amp Vol 750K Opt Min Vol 500 in any strike TLRY CGC PAGP CLVS SONO ZTO PUMP VSTO PENN ACB HUYA ALT SKT VERI CRON DCP BJ EQT CNTY GSX TNK SAVE CWH GPRE FSCT CARR VALE FSLY SEDG ,positive
2020-05-22,Stocks to Watch for May 22 2020 for ACB ARNA CLSN CNTY CYCC FATE PENN NBR SONO SURF TLRY and VERI is now posted in our Stocks To Watch Channel and at daytrading stockstowatch stockstobuy ,positive
2020-05-22,This is stock porn ladies and gentlemen VERI ,negative
2020-05-22,Rising star veri,positive
2020-05-21,puru There is a proven technique in stats  ensembling to increase probability  So listening to all helps but then apply own parameters to winnow down I did for some and those made money Very recent another good one is veri,positive
2020-05-21, Prob 12 of sports clips amp news videos youve seen online today were made with their tech Ever wonder how ESPN can replay a penalty 30 secs later or how a team account can post a hockey goal on Twitter immediately Those videos in your stocktwits feed Made by VERI,negative
2020-05-21,2 of 4Biotech 030 49 of 115 Up gt4 NK HARP FATE PASG IMVT ADAP OVID NERV CUE PRVL BCLI SWTX QURE PTGXSoftware 035 21 of 53 Up gt4 VERI VHC APPNFinanInsur 036 4 of 13 Up gt4 EHTHConsumer 052 13 of 30 Up gt4 CELH,positive
2020-05-21,2 of 2IMVT 22xAV 75SE 2xAV 75VHC 2xAV 56NEON 2xAV 41VERI 19xAV 83ICLK 17xAV 61TNK 17xAV 47PRVL 16xAV 6,positive
2020-05-21,Trndg   OVV PAGP PUMP VERI PENN ACB OII TLRY RIOT Charts   DayTrading stocks stockstotrade swingtrader,negative
2020-05-21, I am very familiar with the sectors that VERI serve and this is a legit high growth company Going to see if it breaks the weekly low of 806 before the holiday but this is a golden goose,positive
2020-05-21,Stocks breaking out in afternoon tradingBJ SONO CB ANIX DCAR PACB VERI UAA LB TORC 60 more results  Scan updates every 5 secsnyse nasdaq,negative
2020-05-21,VERI  3 entry We sell 10 840 Stop now 6 Targets 10 and 15CRWD  60 entry Stop now 75MRNA  Stopped out 767 gain ,negative
2020-05-21,Turbo Trading Swing Trade Alert VERI  300 entry  We sell 10 of position at 840 for 2235 gain  Stop now 6  Targets 10 and 15swingtrading ,positive
2020-05-21,VERI almost at 9 ,positive
2020-05-21,shine15 IMTE VERI ADRO CREX,positive
2020-05-21,msizzy shine15 IMTE VERI ADRO CREX,positive
2020-05-21,2 of 3Software 058 17 of 53 Up gt4 VERI VHCAeroDefn 069 4 of 11 Up5GIoT 075 9 of 34 Up gt4 AKTSSemis 091 9 of 38 Up gt4 ATOMConsumer 102 8 of 30 Up gt4 CELHTechSvcs 106 7 of 25 UpElectricUtil 108 3 of 10 Up,positive
2020-05-21,2 of 2VERI 25xAV 83EVER 21xAV 72ELMD 2xAV 119PRVL 15xAV 56,positive
2020-05-21,Breakout stocks in the morningBJ LB CB VERI 8 more results  Scan updates every 5 secsnyse nasdaq,negative
2020-05-21,veri is flying  Expanding business and getting new contracts ,positive
2020-05-21,Told yall about VERI ahile ago  I am reiterating it now  I think longterm this is a very good buy  I have more than doubled in the last two months on it and dont think its going to slow down anytime soon  As always do your own due diligence  Im just saying what im buying,positive
2020-05-20, You made VERI investors 100 poorer,negative
2020-05-20,VERI Expiration06192020MaxPain50High Put Open Interest75145High Call Open Interest75467 ,positive
2020-05-20,2 of 5Electronics 313 8 of 8 Up gt6 KEYSSemis 255 34 of 38 Up gt6 DQ SYNA MRAM5GIoT 250 25 of 34 Up gt6 ALLT KEYSTelecom 223 9 of 12 Up gt6 AUDCSoftware 194 45 of 53 Up gt6 ALLT PING VHC VERI ECOM,positive
2020-05-20,Veritone VERI Upgraded to Buy by Zacks Investment Research ,positive
2020-05-20,Veritone VERI Upgraded to Buy by Zacks Investment Research ,positive
2020-05-20,Veritone VERI Upgraded to Buy by Zacks Investment Research  ,positive
2020-05-19,Marketcap Winner VERI Marketcap Loser STRAT ,positive
2020-05-19,3 of 5Software 150 43 of 54 Up gt4 AYX APPN SVMK SPT DT VERI DOCU DDOGElectronics 141 5 of 7 Up gt4 IIVIRetail 111 26 of 32 Up gt4 OSTK W FVRR5GIoT 104 23 of 34 Up gt4 IIVI DAVA INSG GDS,positive
2020-05-19,VERI  Veritone files form 8K     8K ,positive
2020-05-19,023 Earnings Per Share Expected for Veritone Inc VERI This Quarter ,positive
2020-05-19,Veritone VERI Raised to Buy at Zacks Investment Research ,positive
2020-05-19, alerted short YHOO 268 on March Puts  NVAX IBIO ARCT YCBD MARK AVEO AHPI AGRX TRIL APRN VERI KLXE ANIX PYX NTEC MDGS CAPR FLDM MYO AMTX MVIS,negative
2020-05-18,Even though volume is below avg with market trending up veri is moving up with market  Thats sign of good strengthgood luck to whoever is holding this  Their customer base is increasing,positive
2020-05-18,Veritone VERI Downgraded to Hold at Zacks Investment Research  stocks,negative
2020-05-18,Veritone VERI Downgraded to Hold at Zacks Investment Research ,negative
2020-05-18,Veritone VERI Downgraded to Hold at Zacks Investment Research ,negative
2020-05-18,VERI  new alert at   stocks daytrading  NYSE NASDAQ market 2951,positive
2020-05-18,Veritone VERI Stock Rating Upgraded by Zacks Investment Research ,positive
2020-05-18,Veritone VERI Stock Rating Upgraded by Zacks Investment Research ,positive
2020-05-18,Veritone Inc VERI Expected to Post Quarterly Sales of 1192 Million ,positive
2020-05-18,Veritone Inc VERI Expected to Post Quarterly Sales of 1192 Million  markets,positive
2020-05-18,Veritone Inc VERI Expected to Post Quarterly Sales of 1192 Million  stocks,positive
2020-05-18,1192 Million in Sales Expected for Veritone Inc VERI This Quarter ,positive
2020-05-18,Veritone Inc VERI Expected to Post Quarterly Sales of 1192 Million ,positive
2020-05-18,VERI Volume is considerably higher in the last couple of days which is what you like to see during a move up  ,positive
2020-05-17,023 Earnings Per Share Expected for Veritone Inc VERI This Quarter  markets,positive
2020-05-17,023 Earnings Per Share Expected for Veritone Inc VERI This Quarter  stocks,positive
2020-05-16,VERI  new alert at   stocks daytrading  NYSE NASDAQ market 1973,positive
2020-05-16,Veritone VERI Upgraded to Buy by Zacks Investment Research  markets,positive
2020-05-16,VERI  new alert at   stocks daytrading  NYSE NASDAQ market 1279,positive
2020-05-16,Veritones VERI Buy Rating Reiterated at Northland Securities ,positive
2020-05-16,JMP Securities Increases Veritone VERI Price Target to 900 ,positive
2020-05-16,Veritones VERI Buy Rating Reiterated at Northland Securities  ,positive
2020-05-16,JMP Securities Increases Veritone VERI Price Target to 900   investingnews,positive
2020-05-16,Veritones VERI Buy Rating Reiterated at Northland Securities   investingnews,positive
2020-05-16,VERI shows a strong growth in Revenue Over the last 5 years it has been growing by 3741 yearly  ,positive
2020-05-16, On the back burner dont sleep on VERI,positive
2020-05-15,Nrstende Cortinata Capital AB till Verisecs ekonomifinanschef Jakub Missuna har slt aktier fr 052 MSEK Verisec9501  5495 SEK20200512  20200515VERI SE0006343950,negative
2020-05-15,ITOX will run 2000 MINIMUM OVERSOLD DGTW VIZC HIHI GNCP ISBG VPOR PDPR IGEX BBDA TCEL VRUS ACB CBBT ASTI BYND FARE LAHO BCND BGFT TTCM AMRN PWDY DLCR  ssnt blin toca hoth titn veri cerc aamc fv twtr fb pop uhb hed ehd esd rwlk ,negative
2020-05-15,VERI Peter Collins CFO of Veritone gave a company  update audio interview at  Listen at ,negative
2020-05-15,veri   veritione has been winning many contracts and their product Ai platform  aIWare cuts thru the complexities of understanding algorithms Companies can focus on data and usual business I invested recently and see the upside  DOj DHS n many other depts bought it,positive
2020-05-15, alerted VVPR 118  See Track Record  APDN GNUS APT CODX AIM ALT ACMR IZEA WTRH AVEO AHPI AGRX TRIL APRN VERI KLXE ANIX PYX NTEC MDGS CAPR FLDM MYO investing trading,negative
2020-05-14,VERI  new alert at   stocks daytrading  NYSE NASDAQ market 1707,positive
2020-05-14,VERI being a small cap I see it is gaining some strength lately I see some potential above 73ish level to potential first tgt of 9 Being a small cap I will be cautious of my sizing though and will add only if shows more strength ,positive
2020-05-14,ITOX will run 2000 MINIMUM OVERSOLD DGTW VIZC HIHI GNCP ISBG VPOR PDPR IGEX BBDA TCEL VRUS ACB CBBT ASTI BYND FARE LAHO BCND BGFT TTCM AMRN PWDY DLCR  ssnt blin toca hoth titn veri cerc aamc fv twtr fb pop uhb hed ehd esd rwlk ,negative
2020-05-14,3 Stocks to Gain as Deep Learning Aids in Coronavirus Response NVDA VERI MSFT ,positive
2020-05-14,Veritone VERI Announces Earnings Results Beats Estimates By 004 EPS  markets,positive
2020-05-14, alerted GLMD 26  MUST See Track Record ORGS CMRX VTVT EMAN VERU CETX NVAX APDN MVIS RVP MARK VSTM FLDM ZYXI CODX IZEA WTRH AVEO AHPI AGRX TRIL APRN VERI,negative
2020-05-14,RVLV VERI FRAN  UPWK RVLV CRK and FRAN among afterhours movers ,positive
2020-05-13,RVLV VERI FRAN NEW ARTICLE  UPWK RVLV CRK and FRAN among afterhours movers  Get all the latest RVLV related news here  ,positive
2020-05-13,Hundreds of public companies hold on to small business loans as deadline nears from  VERI CUTR ,negative
2020-05-13,1235 Pops RESN 57 DKNG 54 VERI 47 TLSA 41 DRRX 40 AIM 37 KLXE 36,positive
2020-05-13,Todays swingtrade list for NYSE NASDAQ  RRC RTLR RVLV SDGR SE SFIX SGMO SHOP SMG SNDX SQ TACO TGT TGTX TME TRGP TTM TWLO UBER UNFI UNIT UPWK USAC VEDL VERI VG VTIQ VTIQW WORK,negative
2020-05-13,Todays watchlist for NYSE NASDAQ UBER UNFI UNIT UPWK USAC VEDL VERI VG VGT VIAC VIPS VNET VOD VTIQ VTIQW WORK WVE XBI XLP XLV YPF ZM ZNGA,negative
2020-05-13,VERI major quote changes 899   ,positive
2020-05-13,VERI Veritone Awarded Contract by the US Department of Justice ,positive
2020-05-13,Veritone Awarded Contract by the US Department of Justice VERI VERI ,positive
2020-05-13,GoldenCross VERI at 714 R77  HiLo 68 T1Y 7 buy fwdPE 98 DIV NA Veritone  stocks trading finance market  ,positive
2020-05-13,Tues 51220 earnings highest  above the opening 30min high GL  in final 30Min amp Trading range  Min 5 Vol 750K Opt Vol 250 in any strike SGMO INO DDOG PSTI VERI BSGM CDLX ,positive
2020-05-13,Stocks to Watch for May 13 2020 for ALT BGS BSGM COLL INO NNVC OSTK PTGX SDGR UNFI VERI and VTIQI is now posted in our Stocks To Watch Channel and at daytrading stockstobuy ,positive
2020-05-13,ITOX will run 2000 MINIMUM OVERSOLD DGTW VIZC HIHI GNCP ISBG VPOR PDPR IGEX BBDA TCEL VRUS ACB CBBT ASTI BYND FARE LAHO BCND BGFT TTCM AMRN PWDY DLCR  ssnt blin toca hoth titn veri cerc aamc fv twtr fb pop uhb hed ehd esd rwlk ,negative
2020-05-12,4079 growth  How to Buy Veritaseum VERI Veritaseum Veritaseum VERI VERI bitcoin btc crypto cryptocurrencies cryptobuyingtips blockchain coin coinbase binance cryptotrading  ,positive
2020-05-12,gap scan VTIQ NVAX UPWK CELH DDOG DKNG PTGX MYOK CDLX BYND VERI PTON ONEM PETQ ACMR BSGM stocks trading ,negative
2020-05-12,VERI  new alert at   stocks daytrading  NYSE NASDAQ market 2477,positive
2020-05-12,Veritone VERI Price Target Raised to 900  markets,positive
2020-05-12,Veritone VERI Price Target Raised to 900  stocks,positive
2020-05-12,VERI Expiration05152020MaxPain50High Put Open Interest50476High Call Open Interest50722 ,positive
2020-05-12,Veritone VERI Given New 900 Price Target at JMP Securities ,positive
2020-05-12,Veritones VERI Buy Rating Reaffirmed at Northland Securities ,positive
2020-05-12,Veritone VERI Rating Reiterated by Northland Securities  markets,positive
2020-05-12,Veritone VERI Rating Reiterated by Northland Securities  stocks,positive
2020-05-12,3 of 4Solar 148 6 of 9 UpElectricUtil 109 5 of 10 UpAeroDefn 070 3 of 8 Up gt5 ASTCTechSvcs 066 14 of 25 Up gt5 FSLY RPAY VNETSoftware 059 25 of 53 Up gt5 DDOG VERI BILLRetail 041 17 of 30 Up gt5 PDD,positive
2020-05-12,2 of 3VERI 45xAV 12PTON 41xAV 86CDLX 36xAV 203FSLY 3xAV 108BYND 29xAV 53ADAP 29xAV 55ONEM 28xAV 56OVID 25xAV 53BSGM 24xAV 77LVGO 23xAV 103UNFI 22xAV 171INO 22xAV 98,positive
2020-05-12,VERI JMP Securities Maintains to Market Outperform  PT 900 ,positive
2020-05-12,Rose Above Upper Bollinger Band today TTM VERI UBER BBIO MRNS DARE CEW VIVE SYBX ALRN  ,positive
2020-05-12,Sorry for not telling you all about VERI when I was buying at under 4share  I still think its a buy longterm  As always any advice I give should be followed up by your own due diligence  Im just saying what im buying,positive
2020-05-12,VERI Enjoy the weekend everyone Cheers  498  change recently ,positive
2020-05-12,VERI Veritone received a twoyear IDIQ contract for its aiWARE Government platform from the US Department of ,positive
2020-05-12,Veritone VERI Posts Quarterly Earnings Results Beats Expectations By 004 EPS ,positive
2020-05-12,Watching Today  DayTrading Gap  CBAY DDOG GO INO INPX MARK MGNX NNVC NVAX VERIOther  CDLX CODX DKNG ENZ MVIS PIXY ROKU SDC YRCW ZM,negative
2020-05-12,Veritone VERI Releases Quarterly Earnings Results Beats Expectations By 004 EPS  stocks,positive
2020-05-12,Veritone VERI Releases Quarterly Earnings Results Beats Expectations By 004 EPS ,positive
2020-05-12,Veritone VERI Releases Quarterly Earnings Results Beats Expectations By 004 EPS ,positive
2020-05-12,Popular MGNX UGAZ CELH VERI IIVI HYG CDLX MIME,positive
2020-05-12,Watchlist 5122020 FLDM NBIX GMDA BIOX CBAY NVAX DDOG BCYC GHSI NNVC HSDT MARK DKNG BCRX COTY INO VERI VEDL MRNA CHFS ENZ ADAP OSUR daytrading watchlist premarket ,negative
2020-05-12,VERI 82 pre Veritone One VERI Secures Contract from US Department of Justice for aiWARE Government Platform  SI,positive
2020-05-12,VERI 15s delayed Issued Press Release on May 12 080000 Veritone Awarded Contract by the US Department of Justice ,negative
2020-05-12,Veritone VERI Posts Earnings Results Beats Expectations By 004 EPS  ,positive
2020-05-12,Veritone VERI Posts Earnings Results Beats Expectations By 004 EPS  markets,positive
2020-05-12,Veritone VERI Posts Earnings Results Beats Expectations By 004 EPS  stocks,positive
2020-05-12,VERIAwarded a contract by the Dept Of Justice,positive
2020-05-12,Veritone Awarded Contract by the US Department of Justice VERI,positive
2020-05-12,VERI Veritone Awarded Contract by the US Department of Justice,positive
2020-05-12,VERI Veritone Awarded Contract by the US Department of Justice,positive
2020-05-12,Veritone VERI Issues Earnings Results   markets,negative
2020-05-12,Analyzing Veritone VERI and Clarivate Analytics CCC  stocks,positive
2020-05-12,Analyzing Veritone VERI and Clarivate Analytics CCC ,positive
2020-05-12,Veritone Inc updates Q2 2020AfterHours guidance to  EPS amp revenue guidance to 118122 million   VERI VERI,positive
2020-05-12,VERI Earnings Intelligence Analysis of recent earnings identified Veritone  NASDAQ VERI  business focus on aiwaresafety aiwaredoj afwerxaiware filmrevenue growthrevenue,positive
2020-05-12,VERI  Veritone Inc VERI CEO Chad Steelberg on Q1 2020 Results  Earnings Call Transcript  trading stockmarket business,negative
2020-05-11,VERI not what I expected from ER,negative
2020-05-11,VERI  Veritone files form 10Q ,positive
2020-05-11,VERI 15s delayed filed form 10Q on May 11 171724 ,positive
2020-05-11,VERI NEW ARTICLE  Veritone EPS beats by 005 misses on revenue  Get all the latest VERI related news here  ,positive
2020-05-11,VERI Veritone Reports Financial Results for the First Quarter of 2020 ,positive
2020-05-11,VERI  8K  Veritone   11 May 422pm Veritone Reports Financial Results for the First Quarter of 2020VERI 8K Veritone News,positive
2020-05-11,Listening to VERI earnings conference call starting ,positive
2020-05-11,Katilyn Today was awesome I crushed it on QDEL VTIQ ARCT LABU VERI CODX ECOM,positive
2020-05-11,VERI reported a loss of 025 consensus was 055 via  epsbeat ,negative
2020-05-11, My top performers today are RVLV QDEL VTIQ ARCT LABU VERI INO CODX ECOM TDOC CWH,positive
2020-05-11,US House Oversight Committee has asked QMCO to return 10m in PPP funds Expect the same for VERI ,positive
2020-05-11,VERI Earnings Call Today 430 PM EST Analyst Rating Strong Buy Phone 4166214642 PIN 9348572 Webcast ,positive
2020-05-11,VERI Verisec AB Verisec Going through changes Verisecs Q1 report was disappointing in our view but we like that the divestment of noncore businesses lessens the financial risk and increases the margin and growth profile We expect  equity stocks ,positive
2020-05-11,Earnings TodayP3ORGO PFLT PLSE PLYA PNNT PROS PTLA QUIK REED REI RLGT RPAY RPT RTRX SCM SCSC SGRY SKT SPG SUN TCPC TME TXG VERI VRRM XGN AMAG AMRX APYX AVYA BLUE CAH CAMT CCR CEIX CEVA Free stocks app ,positive
2020-05-11,Top Earnings Mon 511 Aft XENT IRET JCOM KAMN LTHM LOGI MRKR MAXR MBI MESA MIME MWK NERV NHI NSA NEOS NVAX OMER PLYA PTLA APTS PSEC PRPL QUIK RETA REED RPAY RTRX REI RPT SGMO SGMS SIEN SPG SUN SGRY SKT TME TLRY UNIT VERI YRCW 22,positive
2020-05-11, alerted HMNY  See track record and join today  BTC GNMK IO TTPH PTVCB RVP MARK VSTM FLDM ZYXI CODX IZEA WTRH AVEO AHPI AGRX TRIL APRN VERI KLXE ANIX,positive
2020-05-11,ITOX will run 2000 MINIMUM OVERSOLD DGTW VIZC HIHI GNCP ISBG VPOR PDPR IGEX BBDA TCEL VRUS ACB CBBT ASTI BYND FARE LAHO BCND BGFT TTCM AMRN PWDY DLCR  ssnt blin toca hoth titn veri cerc aamc fv twtr fb pop uhb hed ehd esd rwlk ,negative
2020-05-10,Earnings TomorrowP3ORGO PFLT PLSE PLYA PNNT PROS PTLA QUIK REED REI RLGT RPAY RPT RTRX SCM SCSC SGRY SKT SPG SUN TCPC TME TXG VERI VRRM XGN AMAG AMRX APYX AVYA BLUE CAH CAMT CCR CEIX CEVA Free stocks app ,positive
2020-05-10,Sentiment for VERI out of 6 total scores 100  is positive and 0  is negative sentiment ,positive
2020-05-10,What are you waiting for MIMO MISS IT MISS OUTBuy your SPRKL  BOOOOOOOOOOOOOOOM TIMEPIVX MCO ELF DCN XIN POLY INB ELA NSD RDD BOS PAY LRC ARK DROP XZC HC MGO THETA POWR NAS CMT DGTX NXT VERI LOOM FUN XET,positive
2020-05-10,VERI  new alert at   stocks daytrading  NYSE NASDAQ market 2958,positive
2020-05-10,VERI  new alert at   stocks daytrading  NYSE NASDAQ market 2957,positive
2020-05-10,Veritone VERI Shares Down 73  markets,negative
2020-05-10,Veritone Inc VERI Receives 595 Consensus PT from Analysts ,positive
2020-05-10,Veritone Inc VERI Receives 595 Average Target Price from Analysts  ,positive
2020-05-10,Veritone VERI vs Clarivate Analytics CCC Critical Analysis ,positive
2020-05-10,Veritone VERI vs Clarivate Analytics CCC Critical Analysis   markets,positive
2020-05-10,Veritone VERI Scheduled to Post Quarterly Earnings on Monday   markets,positive
2020-05-10,Veritone VERI Scheduled to Post Quarterly Earnings on Monday ,positive
2020-05-10,VERI major stock movement 1250  change recently ,positive
2020-05-10,ITOX will run 2000 MINIMUM OVERSOLD DGTW VIZC HIHI GNCP ISBG VPOR PDPR IGEX BBDA TCEL VRUS ACB CBBT ASTI BYND FARE LAHO BCND BGFT TTCM AMRN PWDY DLCR  ssnt blin toca hoth titn veri cerc aamc fv twtr fb pop uhb hed ehd esd rwlk ,negative
2020-05-09,Veritone VERI to Release Earnings on Monday  ,positive
2020-05-09,Veritone VERI to Release Earnings on Monday ,positive
2020-05-09,Veritone VERI to Release Earnings on Monday   investingnews,positive
2020-05-09,Veritone VERI to Release Earnings on Monday ,positive
2020-05-08,1540 Drops VERI 58,negative
2020-05-08,VERI DROPPED 6  Price 584 gtgtgt  Up 11  Gap 2 582020 33537 PM,negative
2020-05-08,Trndg   GLUU TWLO INFN PAA NTRA APA VERI VTIQ SAGE Charts   DayTrading stocks stockstotrade,positive
2020-05-08,Trndg   SGMS BTG MPLX VERI IMMU FSLY INO MTDR TRIL Charts   DayTrading stocks stockstotrade,negative
2020-05-08,Trndg   FSLY TRIL ANGI APPN VIVO TTPH GLUU VERI INSG Charts   DayTrading stocks stockstotrade,positive
2020-05-08,1310 Pops NBEV 51 INSG 41 VERI 38 TBLT 37,positive
2020-05-08,Trndg   MRNA PSTI NAIL VERI Charts   DayTrading stocks stockstotrade,positive
2020-05-08,VERI hells yeah Going to break even in a bit and earn keep going up you bipolar mufucka,negative
2020-05-08,Trndg   VERI IOVA PSTI NAT GNMK TLRY GAN Charts   DayTrading stocks stockstotrade,positive
2020-05-08,Trndg   INSG PENN GLUU OSTK BYND VIVO VERI GNMK MTDR Charts   DayTrading stocks stockstotrade,positive
2020-05-08,1058 Pops VERI 53 RIOT 50 CATS 48 AEMD 42,positive
2020-05-08,1052 Drops VERI 104 ASNA 48 ADMS 40 PSTI 37 AGS 35 IHRT 35 FPRX 35,negative
2020-05-08, some folks dont even consider earnings They panic sell like a bunch of bitches All I know is the last 3 earnings VERI beat estimates,negative
2020-05-08,Buy your bag of  Join us in telegram to find out morePIVX MCO ELF DCN XIN POLY INB ELA NSD RDD BOS PAY LRC ARK DROP XZC HC MGO THETA POWR NAS CMT DGTX NXT VERI LOOM FUN XET,positive
2020-05-08,Clarivate Analytics CCC versus Veritone VERI HeadToHead Comparison ,positive
2020-05-08, Spotting patterns amp anomalies early is a key to successful trading  GNMK IO RVP MARK VSTM FLDM ZYXI CODX IZEA WTRH AVEO AHPI AGRX TRIL APRN VERI KLXE ANIX,positive
2020-05-07, alerted CHK 81  See Track Record  VTIQ VUZI BMRA RMBL TTNP FLDM AAOI RVP MARK VSTM FLDM ZYXI CODX IZEA WTRH AVEO AHPI AGRX TRIL APRN VERI KLXE ANIX investing trading,negative
2020-05-07,Veritone Inc VERI Receives Consensus Rating of Buy from Analysts ,positive
2020-05-07,Veritone Inc VERI Receives Consensus Rating of Buy from Analysts  stocks,positive
2020-05-07,Veritone Inc VERI Receives Consensus Rating of Buy from Analysts ,positive
2020-05-07,Veritone Inc VERI Receives Consensus Rating of Buy from Analysts  markets,positive
2020-05-07,Veritone Inc VERI Receives Consensus Rating of Buy from Analysts  stocks,positive
2020-05-07,Veritone Inc VERI Given Consensus Rating of Buy by Analysts ,positive
2020-05-07,Roth Capital Reaffirms Buy Rating for Veritone VERI ,positive
2020-05-07,Roth Capital Reaffirms Buy Rating for Veritone VERI ,positive
2020-05-07,Veritone VERI Rating Reiterated by Roth Capital  stocks,positive
2020-05-07,Veritone VERI Rating Reiterated by Roth Capital ,positive
2020-05-07,Veritones VERI Buy Rating Reiterated at Roth Capital  markets,positive
2020-05-07,Veritones VERI Buy Rating Reiterated at Roth Capital  stocks,positive
2020-05-07,Top Gainers TTPH IO FSLY TWLO VUZI GNMK PRTS FVRR LVGO PTON GNUS VERI ASH AAN CBAN  ,positive
2020-05-07,VERI bought the dipsmall position lets do this ,positive
2020-05-07,Veritone VERI Trading 05 Higher ,positive
2020-05-07,Veritone VERI Stock Price Up 05  ,positive
2020-05-06,Lets review this great DVD  Trader Checklist by  and also listen the review on  from 2018 Following the rules it is the hardest part My plan was great but the execution was terrible Lol VERI FDLM CARS VKTX  Lets keep studying ,positive
2020-05-06,Trndg   WES W MRO BYND VERI CEQP TVTY ANGI CEMI Charts   DayTrading stocks stockstotrade,neutral
2020-05-06,VERI Expiration05152020MaxPain50High Put Open Interest50470High Call Open Interest50724 ,positive
2020-05-06,Watch GRYN SOL VALLEY RANCH 2020SOL VALLEY RANCH CALIFORNIA Premium Hemp for CBD      IZEA APDN VERI AR MARK INO AGRX KLXE CAPR AVEO IMGN ATHX STML VSTM FLDM CODX MVIS,positive
2020-05-06,Watch GRYN SOL VALLEY RANCH 2020SOL VALLEY RANCH CALIFORNIA Premium Hemp for CBD      IZEA APDN VERI AR MARK INO AGRX KLXE CAPR AVEO IMGN ATHX STML VSTM FLDM CODX MVIS,positive
2020-05-06,TLDN Press Release as Telidyne Announces New Mobile App for Detection of Coronavirus and Other Infectious Diseases   STML MVIS IZEA RVP MARK PYX AHPI USEG APDN FRSX OVTZ WTRH RMBL VERI GOVX INUV RGLS MCF RBZ KLXE AR ,positive
2020-05-06,TLDN Press Release as Telidyne Announces New Mobile App for Detection of Coronavirus and Other Infectious Diseases   STML MVIS IZEA RVP MARK PYX AHPI USEG APDN FRSX OVTZ WTRH RMBL VERI GOVX INUV RGLS MCF RBZ KLXE AR ,positive
2020-05-06,Top Gainers MGNX CPSH AXLA LPSN CARS MED VAPO ADVM HZNP TGTX VERI CWBR  XRF CPSH DCAR ISIG AOS AEIS NURO  ,positive
2020-05-06,GDMKs Biscotelli listed as a preferred Vendor on the left side of the AATAC website   GDMK  MVIS IZEA RVP MARK PYX AHPI USEG APDN FRSX OVTZ WTRH RMBL VERI GOVX INUV RGLS MCF RBZ KLXE AR NVAX SPCE IMAC MCEP NBDR ,positive
2020-05-06,GDMKs Biscotelli listed as a preferred Vendor on the left side of the AATAC website   GDMK  MVIS IZEA RVP MARK PYX AHPI USEG APDN FRSX OVTZ WTRH RMBL VERI GOVX INUV RGLS MCF RBZ KLXE AR NVAX SPCE IMAC MCEP NBDR ,positive
2020-05-06,I missed this short move because of 003 cents Very upsetting  VERI ,negative
2020-05-06,ITOX will run 2000 MINIMUM OVERSOLD DGTW VIZC HIHI GNCP ISBG VPOR PDPR IGEX BBDA TCEL VRUS ACB CBBT ASTI BYND FARE LAHO BCND BGFT TTCM AMRN PWDY DLCR  ssnt blin toca hoth titn veri cerc aamc fv twtr fb pop uhb hed ehd esd rwlk,negative
2020-05-06, alerted RGSE See track record and join today  MVIS CLSK GNPX EVER RTTR MVIS RVP MARK VSTM FLDM ZYXI CODX IZEA WTRH AVEO AHPI AGRX TRIL APRN VERI KLXE investing trading,positive
2020-05-05,20 day high in leading stocks scan EVER ZYXI ADVM TGTX LMNX TREX AKBA CHGG RMBS VMD VERI ETSY W VRNS SCPL IPGP TWOU stocks trading ,positive
2020-05-05,20 day high massive volume scan all CHGG AKBA TGTX ZYXI W ADVM EVER VERI TWOU RMBS LMNX VRNS IPGP ETSY TREX stocks trading ,negative
2020-05-05,Trndg   TGTX MGY SIX IMMU VERI Charts   DayTrading stocks stockstotrade,positive
2020-05-05,Trndg   TVTY VERI INSG OSTK BE TGTX PSTI CEMI RVP Charts   DayTrading stocks stockstotrade,positive
2020-05-05,VERI  new alert at   stocks daytrading  NYSE NASDAQ market 2682,positive
2020-05-05,VERI  new alert at   stocks daytrading  NYSE NASDAQ market 2677,positive
2020-05-05,VERI  new alert at   stocks daytrading  NYSE NASDAQ market 2673,positive
2020-05-05,VERI  is sooooooooooo nice we love it  another stress free swing trade  room for more ,positive
2020-05-05,Veritone VERI Trading 05 Higher   markets,positive
2020-05-05,Trndg   MGY CAPR BTG INSM TRIL ASC ZYXI VERI CEMI Charts   DayTrading stocks stockstotrade,positive
2020-05-05,Trndg   SQ BTG VERI ASC RRC OSW ZYXI OSTK CEQP Charts   DayTrading stocks stockstotrade,positive
2020-05-05,Trndg   CCL CEMI SBSW TGTX TLRY NBLX VERI CAPR Charts   DayTrading stocks stockstotrade,negative
2020-05-05,Trndg   VERI ZYXI MTDR WES TRGP CEMI CAPR NAT GLOP Charts   DayTrading stocks stockstotrade,negative
2020-05-05, VERI CSBR NLS NRZ NAIL LABU TNA TQQQ INVH QDEL RVLV,positive
2020-05-05,Trndg   EB IAA INFN TGTX AVEO AGI SAND VERI SBSW Charts   DayTrading stocks stockstotrade,positive
