Date,Text_clean,Sentiment
2020-04-25,Ash eune uwu,negative
2020-04-25,Ash  EUW,positive
2020-04-25,Ash eune ,negative
2020-04-25,Ash EuW,negative
2020-04-25,Ash euw,positive
2020-04-25,Ash EUW D,negative
2020-04-25,Ash Euw,negative
2020-04-25,Ash Euw,negative
2020-04-25,Ash Euw,negative
2020-04-25,Ash Euw,negative
2020-04-25,Ash EUW,positive
2020-04-25,Ash EUW,positive
2020-04-25,Ash EUW,positive
2020-04-25,Ash me want,positive
2020-04-25,Ash OCE,negative
2020-04-25,Ash OCE,negative
2020-04-25,Ash EU WestBut like plz give it to my friend  I already got the skin for myself ops,positive
2020-04-25,Ash NA,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash euw,positive
2020-04-25,Ash euw,positive
2020-04-25,Ash Euw,negative
2020-04-25,Ash Euw,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash PH  garena    HELP THIS MORD ONE TRICK PONY OUT,negative
2020-04-25,Ash EU,positive
2020-04-25,Ash EU,positive
2020-04-25,Ash NA ,negative
2020-04-25,Ash NA ,negative
2020-04-25,Ash EUNE,negative
2020-04-25,Ash EUW,positive
2020-04-25,Ash I have to get this more for my friendNA,positive
2020-04-25,Ash EUW,positive
2020-04-25,Ash NA,negative
2020-04-25,Ash OCE,negative
2020-04-25,Ash EUW 3,positive
2020-04-25,Ash Euw,negative
2020-04-25,Ash euw,positive
2020-04-25,Ash Euw ,negative
2020-04-25,Ash EUW,positive
2020-04-25,Ash Euw,negative
2020-04-25,Ash Euw,negative
2020-04-25,Ash EUNE,negative
2020-04-25,Ash EUNE,negative
2020-04-25,Ash OCE,negative
2020-04-25,Ash EUNE,negative
2020-04-25,Ash EUNE,negative
2020-04-25,Ash SEA ph,negative
2020-04-25,Ash EUNE,negative
2020-04-25,Ash EUNE,negative
2020-04-25,Ash Na ,negative
2020-04-25,Ash Na ,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash Euw,negative
2020-04-25,Ash Euw,negative
2020-04-25,Ash Euw,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash OCE,negative
2020-04-25,Ash Euw,negative
2020-04-25,Ash EUW 3,positive
2020-04-25,Ash OCEEU,negative
2020-04-25,Ash OCE,negative
2020-04-25,Ash EUW,positive
2020-04-25,Ash Euw,negative
2020-04-25,Ash Euw,negative
2020-04-25,Ash Euw,negative
2020-04-25,Ash Euw,negative
2020-04-25,Ash EUW,positive
2020-04-25,Ash Eune,negative
2020-04-25,Ash Eune,negative
2020-04-25,Ash EUNE ,negative
2020-04-25,Ash euw,positive
2020-04-25,Ash euw,positive
2020-04-25,Ash euw,positive
2020-04-25,Ash euw,positive
2020-04-25,Ash Euw,negative
2020-04-25,Ash Euw,negative
2020-04-25,Ash  im from euw oo ,positive
2020-04-25,Ash Eune,negative
2020-04-25,Ash Eune,negative
2020-04-25,Ash Do you have a post it note that saya dont swear Love that ,positive
2020-04-25,Ash euw,positive
2020-04-25,Ash EUW,positive
2020-04-25,Ash Euw,negative
2020-04-25,Ash EUW,positive
2020-04-25,Ash Na,negative
2020-04-25,Ash NA Forrestokun,positive
2020-04-25,Ash NA Forrestokun,positive
2020-04-25,Ash Euw,negative
2020-04-25,Ash Euw plz,positive
2020-04-25,Ash Euw,negative
2020-04-25,Ash EUW,positive
2020-04-25,Ash NA,negative
2020-04-25,Ash Eune,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash Eune,negative
2020-04-25,Ash Oceania ,negative
2020-04-25,Ash Euw,negative
2020-04-25,Ash Id love mord skin with Leblanc champion Ash oce,positive
2020-04-25,Ash Oceaniaaaaaaaa ,positive
2020-04-25,Ash Japan,positive
2020-04-25,Ash OCE,negative
2020-04-25,Ash EUW 3,positive
2020-04-25,Ash EUW,positive
2020-04-25,Ash Euw,negative
2020-04-25,Ash EUW,positive
2020-04-25,Ash EUW,positive
2020-04-25,Ash NA,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash EUW,positive
2020-04-25,Ash i never win these so i wont even bother,negative
2020-04-25,Ash EUW lt,negative
2020-04-25,Ash EU,positive
2020-04-25,Ash Eune lt3,negative
2020-04-25,Ash Eune lt3,negative
2020-04-25,Ash EU,positive
2020-04-25,Ash OCEEEE,positive
2020-04-25,Ash EUW ,positive
2020-04-25,Ash OCEEEEE,positive
2020-04-25,Ash EUW,positive
2020-04-25,Ash EUW ,positive
2020-04-25,Ash NA,negative
2020-04-25,Ash Euw 3,positive
2020-04-25,Ash Euw 3,positive
2020-04-25,Ash NA,negative
2020-04-25,Ash EuW Im a lb main would love this skin,positive
2020-04-25,Ash NA,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash EUNE,negative
2020-04-25,Ash EuW,negative
2020-04-25,Ash EuW,negative
2020-04-25,Ash EUW,positive
2020-04-25,Ash EUW,positive
2020-04-25,Ash euw,positive
2020-04-25,Ash euw,positive
2020-04-25,Ash BR,positive
2020-04-25,Ash Euw,negative
2020-04-25,Ash Euw,negative
2020-04-25,Ash EUW,positive
2020-04-25,Ash EUW,positive
2020-04-25,Ash OCE D,negative
2020-04-25,Ash EUW,positive
2020-04-25,Ash EUW,positive
2020-04-25,Ash EUW,positive
2020-04-25,Ash NA,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash EUW,positive
2020-04-25,Ash EUW,positive
2020-04-25,Ash Eu,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash Eu,negative
2020-04-25,Ash EUW,positive
2020-04-25,Ash EUW,positive
2020-04-25,Ash Euw,negative
2020-04-25,Ash Euw,negative
2020-04-25,Ash Euw,negative
2020-04-25,Ash Euw,negative
2020-04-25,Ash EUW,positive
2020-04-25,Ash Oce,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash OCE,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash Na,negative
2020-04-25,Ash EUNE,negative
2020-04-25,Ash EUW,positive
2020-04-25,Ash EUW,positive
2020-04-25,Ash euw,positive
2020-04-25,Ash euw,positive
2020-04-25,Ash EUW,positive
2020-04-25,Ash LAN,negative
2020-04-25,Ash Eune ,negative
2020-04-25,Ash LAN,negative
2020-04-25,Ash LAN,negative
2020-04-25,Ash EUW,positive
2020-04-25,Ash LAN,negative
2020-04-25,Ash RUW,negative
2020-04-25,Ash euw,positive
2020-04-25,Ash EUW,positive
2020-04-25,Ash euw,positive
2020-04-25,Ash Euw,negative
2020-04-25,Ash Euw,negative
2020-04-25,Ash EUNE,negative
2020-04-25,Ash Euw,negative
2020-04-25,Ash Euw,negative
2020-04-25,Ash Oce,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash Oce,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash  NA,negative
2020-04-25,Ash  NA,negative
2020-04-25,Ash EUW,positive
2020-04-25,Ash EUW,positive
2020-04-25,Ash Weird how everyone is talking about some birds  ,positive
2020-04-25,Ash Euw,negative
2020-04-25,Ash Euw,negative
2020-04-25,Ash EUW,positive
2020-04-25,Ash EUW,positive
2020-04-25,Ash NA,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash EUW The Best region p,positive
2020-04-25,Ash eune uwu,negative
2020-04-25,Ash OCE,negative
2020-04-25,Ash eune uwu,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash EUW,positive
2020-04-25,Ash NA  I hope I win Fingers crossed,positive
2020-04-25,Ash EUW,positive
2020-04-25,Ash euw,positive
2020-04-25,Ash Euw,negative
2020-04-25,Ash Euw,negative
2020-04-25,Ash euw,positive
2020-04-25,Ash NA Wishing the best of luck to everyone,positive
2020-04-25,Ash EUW,positive
2020-04-25,Ash Na ,negative
2020-04-25,Ash Euw,negative
2020-04-25,Ash Euw,negative
2020-04-25,Ash Eune,negative
2020-04-25,Ash Eune,negative
2020-04-25,Ash Eune,negative
2020-04-25,Ash Eune,negative
2020-04-25,Ash Na,negative
2020-04-25,Ash Na,negative
2020-04-25,Ash EUW,positive
2020-04-25,Ash Euw,negative
2020-04-25,Ash EUW,positive
2020-04-25,Ash Na,negative
2020-04-25,Ash Na,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash Euw,negative
2020-04-25,Ash EuWest,positive
2020-04-25,Ash Euw,negative
2020-04-25,Ash EuWest,positive
2020-04-25,Ash EUW,positive
2020-04-25,Ash EUW plz,positive
2020-04-25,Ash euw,positive
2020-04-25,Ash Eyyo I hope I win Philippines,positive
2020-04-25,Ash OCA,positive
2020-04-25,Ash EUW,positive
2020-04-25,Ash Lezz gow Philippines,positive
2020-04-25,Ash EUW,positive
2020-04-25,Ash EU west,negative
2020-04-25,Ash EUNE,negative
2020-04-25,Ash  EUNE,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash Euw,negative
2020-04-25,Ash Eune Gl,negative
2020-04-25,Ash EUW 3,positive
2020-04-25,Ash EUW 3,positive
2020-04-25,Ash Euw,negative
2020-04-25,Ash Euw,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash Euw ,negative
2020-04-25,Ash Euw ,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash  NA,negative
2020-04-25,Ash EUW,positive
2020-04-25,Ash NA,negative
2020-04-25,Ash Euw ,negative
2020-04-25,Ash EUW,positive
2020-04-25,Ash Euw,negative
2020-04-25,Ash EUNE,negative
2020-04-25,Ash Euw ,negative
2020-04-25,Ash EUNE,negative
2020-04-25,Ash EUW ,positive
2020-04-25,Ash Euw,negative
2020-04-25,Ash Euw D,negative
2020-04-25,Ash Euw,negative
2020-04-25,Ash Euw,negative
2020-04-25,Ash Euw,negative
2020-04-25,Ash im from euw D,positive
2020-04-25,Ash Hehe pepperoni,positive
2020-04-25,Ash Na,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash Na,negative
2020-04-25,ehehehehehe boobie ,negative
2020-04-25,Ash Euw,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash ServerLAS ,negative
2020-04-25,Ash Eu west,positive
2020-04-25,Ash ServerLAS ,negative
2020-04-25,Ash Eu west,positive
2020-04-25,Ash EUW,positive
2020-04-25,Ash euwest,negative
2020-04-25,Ash Euw,negative
2020-04-25,Ash Euw,negative
2020-04-25,Ash Eu west,positive
2020-04-25,Ash EUW ,positive
2020-04-25,Ash  EUW ,positive
2020-04-25,Ash na,negative
2020-04-25,Ash na,negative
2020-04-25,Ash EUNE,negative
2020-04-25,Ash OCE,negative
2020-04-25,Ash OCE,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash na,negative
2020-04-25,Ash EUW uwu,positive
2020-04-25,Ash na,negative
2020-04-25,Ash OCE I so want to get mord down pat so i have a proper top lane main ,positive
2020-04-25,Ash EUNE,negative
2020-04-25,Ash IGNrobi1011 EUNElove you keep doing good work,positive
2020-04-25,Ash Na,negative
2020-04-25,Ash Na,negative
2020-04-25,Ash Euw,negative
2020-04-25,Ash Euw,negative
2020-04-25,Ash EUW lt3,negative
2020-04-25,Ash EUW lt3,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash oce,negative
2020-04-25,Ash Im from thailand your fan,positive
2020-04-25,Ash Eu,negative
2020-04-25,Ash  Euw,negative
2020-04-25,Ash  NA,negative
2020-04-25,Ash Euw,negative
2020-04-25,Ash eu,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash  NA,negative
2020-04-25,Ash EUNE,negative
2020-04-25,Ash  NA,negative
2020-04-25,Ash oce,negative
2020-04-25,Ash Euw,negative
2020-04-25,Ash Euw,negative
2020-04-25,Ash  NA,negative
2020-04-25,Ash  NA,negative
2020-04-25,Ash EUNE,negative
2020-04-25,Ash EUW,positive
2020-04-25,Ash NA ,negative
2020-04-25,Ash Eu,negative
2020-04-25,Ash Euw,negative
2020-04-25,Ash EUW,positive
2020-04-25,Ash Euw,negative
2020-04-25,Ash EUW,positive
2020-04-25,Ash EUW,positive
2020-04-25,Ash Euw,negative
2020-04-25,Ash Euw,negative
2020-04-25,Ash EUW,positive
2020-04-25,Ash  Euw  eune,negative
2020-04-25,Ash EUW,positive
2020-04-25,Ash EUW,positive
2020-04-25,Ash NA its a nice skin gtlt,positive
2020-04-25,Ash EUW ,positive
2020-04-25,Ash Na,negative
2020-04-25,Ash Na,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash Eune,negative
2020-04-25,Ash Euw,negative
2020-04-25,Ash Euw,negative
2020-04-25,Ash EUW,positive
2020-04-25,Ash Na na na naa,negative
2020-04-25,Ash EUW,positive
2020-04-25,Ash Eune ,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash Euneee gtwlt,negative
2020-04-25,Ash EUNE,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash EUW,positive
2020-04-25,Ash EUW,positive
2020-04-25,Ash NA ,negative
2020-04-25,Ash NA ,negative
2020-04-25,Ash Euw,negative
2020-04-25,Ash euw,positive
2020-04-25,Ash euw,positive
2020-04-25,Ash NA,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash EUW ,positive
2020-04-25,Ash EUW,positive
2020-04-25,Ash euw 3,positive
2020-04-25,Ash euw,positive
2020-04-25,Ash EU,positive
2020-04-25,Ash euw 3,positive
2020-04-25,Ash euw,positive
2020-04-25,Ash EUW 3,positive
2020-04-25,Ash Eune,negative
2020-04-25,Ash Eune,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash EUNE,negative
2020-04-25,Ash EUNE,negative
2020-04-25,Ash Eune,negative
2020-04-25,Ash Eune,negative
2020-04-25,Ash EUW,positive
2020-04-25,Ash EUW,positive
2020-04-25,Ash EUNE,negative
2020-04-25,Ash Euw,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash Euw,negative
2020-04-25,Ash EUNE ,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash Euw,negative
2020-04-25,Ash Both EU and NA work for me,positive
2020-04-25,Ash Eune,negative
2020-04-25,Ash Euw,negative
2020-04-25,Ash Euw,negative
2020-04-25,Ash LAS,negative
2020-04-25,Ash Euw,negative
2020-04-25,Ash Na,negative
2020-04-25,Ash Na,negative
2020-04-25,Ash Oce,negative
2020-04-25,Ash Oce,negative
2020-04-25,Ash NA ,negative
2020-04-25,Ash NA ,negative
2020-04-25,Ash EUW,positive
2020-04-25,Ash EUW,positive
2020-04-25,Ash NA pogg,negative
2020-04-25,Ash  NA,negative
2020-04-25,Ash euw,positive
2020-04-25,Ash NA,negative
2020-04-25,Ash euw,positive
2020-04-25,Ash Eune,negative
2020-04-25,Ash Euw   look,positive
2020-04-25,Ash Eune,negative
2020-04-25,Ash Euw,negative
2020-04-25,Ash Euw  look here,positive
2020-04-25,Ash Euw,negative
2020-04-25,Ash Euw,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash Euw,negative
2020-04-25,Ash NA gang,positive
2020-04-25,Ash NA gang,positive
2020-04-25,Ash EU,positive
2020-04-25,Ash EUW,positive
2020-04-25,Ash EUW,positive
2020-04-25,Ash EU,positive
2020-04-25,Ash EUNE,negative
2020-04-25,Ash North America,negative
2020-04-25,Ash Na,negative
2020-04-25,Ash NA ,negative
2020-04-25,Ash Eu,negative
2020-04-25,Ash NA ,negative
2020-04-25,Ash Euw,negative
2020-04-25,Ash Euw,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash North America,negative
2020-04-25,Ash North America ,negative
2020-04-25,Ash Euw,negative
2020-04-25,Ash Euw,negative
2020-04-25,Ash OCE  ,negative
2020-04-25,Ash Bit Euw,negative
2020-04-25,Ash Euw,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash Euw,negative
2020-04-25,Ash Euw,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash EUW,positive
2020-04-25,Ash EUW,positive
2020-04-25,Ash Ru,negative
2020-04-25,Ash EUNE,negative
2020-04-25,Ash EUNE,negative
2020-04-25,Ash EUW,positive
2020-04-25,Ash EUW,positive
2020-04-25,Ash EUW ,positive
2020-04-25,Ash  NA 200K LeBlanc ,positive
2020-04-25,Ash Oce,negative
2020-04-25,Ash  OCE,negative
2020-04-25,Ash EUW,positive
2020-04-25,Ash OCE,negative
2020-04-25,Ash OCE Dont shittalk the Queen,negative
2020-04-25,Ash OCE,negative
2020-04-25,Ash NA lt3,negative
2020-04-25,Ash NA lt3,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash oce 0,negative
2020-04-25,Ash Eune,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash OCE lets gooo,positive
2020-04-25,Ash NA,negative
2020-04-25,Ash OCE lets go,positive
2020-04-25,Ash EUW,positive
2020-04-25,Ash EUW,positive
2020-04-25,Ash north america,negative
2020-04-25,Ash EUW,positive
2020-04-25,Ash EU,positive
2020-04-25,Ash EUW,positive
2020-04-25,Ash Eune,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash LAS thanks for allowing me participate,positive
2020-04-25,Ash LAS wishing me luck,positive
2020-04-25,Ash LAN,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash  NA,negative
2020-04-25,Ash Eune,negative
2020-04-25,Ash Eune,negative
2020-04-25,Ash Na north,negative
2020-04-25,Ash NA north,negative
2020-04-25,Ash Euw,negative
2020-04-25,Ash  Euw,negative
2020-04-25,Ash  BR ,positive
2020-04-25,Ash TR,negative
2020-04-25,Ash  TR,negative
2020-04-25,Ash na,negative
2020-04-25,Ash Garena SEA,positive
2020-04-25,Ash NA,negative
2020-04-25,Ash Garena SEA,positive
2020-04-25,Ash NA,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash NA please,negative
2020-04-25,Ash I need the green chroma for the collection so my region is NA and always love you Ash ,positive
2020-04-25,Ash oce,negative
2020-04-25,Ash  EU West,positive
2020-04-25,Ash Im on NA and look forward to the next stream ,positive
2020-04-25,As always Ash is heckin great ,positive
2020-04-25,Ash las,negative
2020-04-25,Ash  EU West,positive
2020-04-25,Ash NA1,negative
2020-04-25,Ash NA1,negative
2020-04-25,Ash Euw,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash Nah,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash love playing mord and love your streams Oce,positive
2020-04-25,Ash NA,negative
2020-04-25,Ash NA pls im down to two dollars i got thirsty,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash OCE,negative
2020-04-25,Ash OCE  Mmm Mord chroma would be nice to flex on ,positive
2020-04-25,Ash PH,negative
2020-04-25,Ash oce,negative
2020-04-25,Ash oceanic,positive
2020-04-25,Ash NA,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash Na,negative
2020-04-25,Ash Na,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash So pretty Im in NA D,positive
2020-04-25,Ash NA,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash OCE,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash Ash hopefully youre feeling way better now  NA,positive
2020-04-25,Ash OCE,negative
2020-04-25,Ash EUNE,negative
2020-04-25,Ash EUNE,negative
2020-04-25,Ash NA thank you,positive
2020-04-25,Ash NA thanks you,positive
2020-04-25,Ash NA ,negative
2020-04-25,Ash NA ,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash brazil,positive
2020-04-25,Ash NA,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash EUW,positive
2020-04-25,Ash EUW,positive
2020-04-25,Ash NA,negative
2020-04-25,Ash OCE ,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash  NA,negative
2020-04-25,Ash OCE lt3,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash Oce,negative
2020-04-25, Ash yeah maybe lol i feel like league is such a valuable entity riot is nothing without league,positive
2020-04-25,Ash NA,negative
2020-04-25,Ash Oce,negative
2020-04-25,Ash  North America,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash Euw uwu,negative
2020-04-25,Ash Oce,negative
2020-04-25,Ash Oce ,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash NA,negative
2020-04-25, Ash I think they could if they were prompted TbhMaybe thats my corporate disdain lol but the servers are crashing they gotta do something,negative
2020-04-25,Ash EUW,positive
2020-04-25,Ash LAN,negative
2020-04-25,Ash Keep getting stuck in the loading screen after each game,negative
2020-04-25,Ash NA,negative
2020-04-25, Ash I think the team at league is still to blame there Valorant isnt taking resources away from league and if so that would be bad for the company League is riots child there is no way they could give up league for an FPS and they know that,negative
2020-04-25,Ash OCE,negative
2020-04-25,Ash OCE,negative
2020-04-25,Ash Mine too I love practicing my patience,positive
2020-04-25,Ash ponus77 EUW,negative
2020-04-25, Ash Im well awareMy point however is the companys focus as a whole Both are still run by Riot Games If they are to prioritize one over the other Valorant is promising but will that fanbase hold like league has Theres plenty FPS games out there,positive
2020-04-25,Ash NA ,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash NA Good luck everyone,positive
2020-04-25,Ash Im in NA,positive
2020-04-25,Ash NA,negative
2020-04-25,Ash LAN,negative
2020-04-25, Ash Not the same team tho ,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash Taiwan,positive
2020-04-25,Ash na,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash na,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash Las Good Luck everyone ,positive
2020-04-25,Ash Reminds me of the queue timer when tft hit pbe ,negative
2020-04-25,Ash NA while streaming too,negative
2020-04-25,Ash Las  Love U dear Ash ,positive
2020-04-25,Ash EUW,positive
2020-04-25,Ash EUW,positive
2020-04-25,Ash FixLeagueBeforeFixingValorant,positive
2020-04-25,Ash NA,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash OCE,negative
2020-04-25,Ash NA too,negative
2020-04-25,Ash Same here  OCE servers on fire RN,negative
2020-04-25,Ash OCE,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash NA,negative
2020-04-25,ah yes my favourite game mode  ,positive
2020-04-25,Ash NA  ,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash SEA,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash NA  ,negative
2020-04-25,Ash Eune,negative
2020-04-25,Ash Euw,negative
2020-04-25,Ash LAN,negative
2020-04-25,Ash LAN,negative
2020-04-25,Ash NA D,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash OCE ,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash Na,negative
2020-04-25,Ash NA I love you ash thanks for the opportunity,positive
2020-04-25,Ash Na,negative
2020-04-25,Ash Na,negative
2020-04-25,Ash Euw,negative
2020-04-25,Ash Euw,negative
2020-04-25,Ash NA owo,negative
2020-04-25,Ash NA owo,negative
2020-04-25,Ash LAS       ,negative
2020-04-25,Ash NA ,negative
2020-04-25,Ash NA ,negative
2020-04-25,Ash LAS,negative
2020-04-25,Ash NA here ,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash Na,negative
2020-04-25,Ash Euw uwu,negative
2020-04-25,Ash OCE,negative
2020-04-25,Ash OCE,negative
2020-04-25,Ash LAS,negative
2020-04-25,Ash EUW,positive
2020-04-25,Ash EUW,positive
2020-04-25,Ash Oce,negative
2020-04-25,Ash Oce,negative
2020-04-25,Ash Oce lt3,negative
2020-04-25,Ash Oce lt3,negative
2020-04-25,Ash Na,negative
2020-04-25,Ash NA D,negative
2020-04-25,Ash Na,negative
2020-04-25,Ash NA Coven,negative
2020-04-25,Ash Oce,negative
2020-04-25,Ash NA Team Dark Star,negative
2020-04-25,Ash OCE,negative
2020-04-25,Ash OCE,negative
2020-04-25,Ash Oce,negative
2020-04-25,Ash Na,negative
2020-04-25,Ash oce,negative
2020-04-25,Ash OCE,negative
2020-04-25,Ash OCE,negative
2020-04-25,Ash NA w,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash LAS amp NA,negative
2020-04-25,Ash Euw,negative
2020-04-25,Ash Euw,negative
2020-04-25,Ash EUW,positive
2020-04-25,Ash EUW,positive
2020-04-25,Ash NA,negative
2020-04-25,Ash  Na,negative
2020-04-25,Ash Na,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash oce,negative
2020-04-25,Ash oce,negative
2020-04-25,Ash Na,negative
2020-04-25,Ash oce ,negative
2020-04-25,Ash Na,negative
2020-04-25,Ash  OCE,negative
2020-04-25,Ash Oce,negative
2020-04-25,Ash  NA,negative
2020-04-25,Ash  EUW ,positive
2020-04-25,Ash  EUW ,positive
2020-04-25,Ash NA,negative
2020-04-25,Ash owocelt333,positive
2020-04-25,Ash PH,negative
2020-04-25,Ash oceOwOlt3,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash Na,negative
2020-04-25,Ash  NA,negative
2020-04-25,Ash NA ,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash EUW ,positive
2020-04-25,Ash EUW ,positive
2020-04-25,Ash NA,negative
2020-04-25,Ash Oce,negative
2020-04-25,Ash NA pls ,negative
2020-04-25,Ash Na,negative
2020-04-25,Ash Oce,negative
2020-04-25,Ash NA pls ,negative
2020-04-25,Ash Garena Philippines,positive
2020-04-25,Ash The only region you cannot gift Singapore garena XD,positive
2020-04-25,Ash NA ,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash Southeast Asia,positive
2020-04-25,Ash NA ,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash NA ,negative
2020-04-25,Ash  NA The care and amount of time put into these skins are amazing,positive
2020-04-25,Ash Southeast Asia,positive
2020-04-25,stream live D gtgtgt  ,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash OCE  ,negative
2020-04-25,Ash Na,negative
2020-04-25,Ash Na,negative
2020-04-25,Ash EUW,positive
2020-04-25,Ash Eu,negative
2020-04-25,Ash EUW,positive
2020-04-25,Ash n TR but every region is okay,positive
2020-04-25,Ash Eu,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash in TR but i can arrange it with riot support,positive
2020-04-25,Ash Also i would acept it KAPPA ,positive
2020-04-25,Ash North America,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash EUW,positive
2020-04-25,Ash EUW,positive
2020-04-25,Ash My dog loves me for my bed xD but when i go to sleep she need sleep on the floor ,positive
2020-04-25,Ash EUW and i already follow ,positive
2020-04-25,Ash  Euw,negative
2020-04-25,Ash Oce ,negative
2020-04-25,Ash Skins plzkthx,positive
2020-04-25,Ash NA ,negative
2020-04-25,Ash NA number 1,positive
2020-04-25,Ash  Euw,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash NA,negative
2020-04-25,Ash BR,positive
2020-04-25,Ash  BR,positive
2020-04-25,Ash LAN lt3,positive
2020-04-25,Ash LAN lt3,positive
2020-04-25,Ash NA,negative
2020-04-25,Ash Na,negative
2020-04-25,Ash Still EUW ,neutral
2020-04-25,Ash Oce,negative
2020-04-25,Ash Oce,negative
